t,count,p,min_prone_overlap,min_n_flights,min_util,int1,int2,int3,int4,n_potential_conflics,E[n_conflicts],total_remaining_conflicts,disruption_occured,recovered,value,prev_action,folder
6,4658,0.88,0.0,1,0.14583333333333334,0.0,0.14583333333333334,0.0,0.0,2.0,1.76,0,0,0.0,-14.43432256896267,"('none', 'none', 'none')",TRAIN312
7,3342,0.88,0.0,2,0.29545454545454547,0.0,0.5909090909090909,0.0,0.0,1.1363636363636365,1.0,1,1,0.0,-10.0,"('swap', '23', '#3')",TRAIN312
8,1797,0.88,0,1,0.25,0,0.4,0.0,0,0.0,0,0,1,1.0,0,"('swap', '24', '#3')",TRAIN312
1,5910,0.72,60.0,1,0.07352941176470588,60.0,0.07352941176470588,4.411764705882353,86.39999999999999,2.0,1.44,0,0,0.0,-77.26874504386053,"('swap', '1', '#4')",TRAIN316
2,5910,0.72,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.44,0,0,0.0,-7.680206865432114,"('swap', '8', '#6')",TRAIN316
3,5470,0.72,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.44,0,0,0.0,-8.654941736537545,"('none', 'none', 'none')",TRAIN316
4,784,0.72,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN316
1,1770,0.7,0.0,0,0.1323529411764706,0.0,0.0,0.0,0.0,2.9999999999999996,2.0999999999999996,0,0,0.0,-15.894559918829462,"('none', 'none', 'none')",TRAIN314
2,1620,0.7,0.0,0,0.140625,0.0,0.0,0.0,0.0,2.9999999999999996,2.0999999999999996,0,0,0.0,-15.731696206256569,"('none', 'none', 'none')",TRAIN314
3,758,0.7,0.0,0,0.15,0.0,0.0,0.0,0.0,2.9999999999999996,2.0999999999999996,0,0,0.0,-15.811133362199879,"('none', 'none', 'none')",TRAIN314
4,1878,0.7,0.0,1,0.3392857142857143,0.0,0.3392857142857143,0.0,0.0,2.0,1.4,0,0,0.0,-11.05543413578831,"('swap', '15', '#6')",TRAIN314
5,1968,0.7,0.0,1,0.28846153846153844,0.0,0.28846153846153844,0.0,0.0,2.0,1.4,0,0,0.0,-11.245113135492714,"('none', 'none', 'none')",TRAIN314
6,1640,0.7,0.0,1,0.25,0.0,0.25,0.0,0.0,2.0,1.4,0,0,0.0,-10.7188066011956,"('none', 'none', 'none')",TRAIN314
7,1246,0.7,0.0,2,0.2727272727272727,0.0,0.5454545454545454,0.0,0.0,1.4285714285714286,1.0,1,1,0.0,-10.0,"('swap', '19', '#6')",TRAIN314
8,637,0.7,0,1,0.225,0,0.4,0.0,0,0.0,0,0,1,1.0,0,"('swap', '20', '#6')",TRAIN314
1,5998,0.58,45.0,3,0.27941176470588236,135.0,0.8382352941176471,41.69117647058824,26.099999999999998,1.0,0.58,0,0,0.0,-46.405212453823275,"('swap', '21', '#3')",TRAIN318
2,5998,0.58,0.0,3,0.3125,0.0,0.9375,0.0,0.0,1.0,0.58,0,0,0.0,-12.439303343909245,"('swap', '4', '#4')",TRAIN318
3,1246,0.58,0,2,0.3333333333333333,0,0.9666666666666667,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '14', '#2')",TRAIN318
1,5998,0.85,90.0,1,0.3088235294117647,180.0,0.3088235294117647,79.41176470588235,76.5,1.0,0.85,0,0,0.0,-139.13486646417732,"('swap', '8', '#2')",TRAIN317
2,5998,0.85,15.0,1,0.28125,30.0,0.28125,11.71875,12.75,1.0,0.85,0,0,0.0,-14.060560640002034,"('swap', '1', '#4')",TRAIN317
3,5980,0.85,0.0,1,0.23333333333333334,0.0,0.23333333333333334,0.0,0.0,1.0,0.85,0,0,0.0,-4.028116776460256,"('swap', '5', '#5')",TRAIN317
4,5980,0.85,0.0,1,0.17857142857142858,0.0,0.17857142857142858,0.0,0.0,1.0,0.85,0,0,0.0,-4.111184492793469,"('none', 'none', 'none')",TRAIN317
5,5980,0.85,0.0,1,0.15384615384615385,0.0,0.3076923076923077,0.0,0.0,1.0,0.85,0,0,0.0,-4.2037793707875455,"('none', 'none', 'none')",TRAIN317
6,2522,0.85,0,0,0.2916666666666667,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '15', '#3')",TRAIN317
1,5998,0.67,0.0,2,0.25,0.0,0.5,0.0,0.0,2.0,1.34,0,0,0.0,-10.412411914770862,"('swap', '11', '#5')",TRAIN321
2,2248,0.67,0.0,2,0.3125,0.0,0.625,0.0,0.0,1.4925373134328357,1.0,1,1,0.0,-10.000000000000002,"('swap', '1', '#6')",TRAIN321
3,828,0.67,0,2,0.2833333333333333,0,0.5666666666666667,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '21', '#6')",TRAIN321
1,5998,0.78,45.0,1,0.23529411764705882,45.0,0.23529411764705882,10.588235294117647,70.2,2.0,1.56,0,0,0.0,-47.26653657430548,"('swap', '7', '#6')",TRAIN319
2,5998,0.78,0.0,0,0.09375,0.0,0.0,0.0,0.0,2.0,1.56,0,0,0.0,-7.288007697365885,"('swap', '11', '#5')",TRAIN319
3,5900,0.78,0.0,0,0.03333333333333333,0.0,0.0,0.0,0.0,2.0,1.56,0,0,0.0,-7.42942853575218,"('none', 'none', 'none')",TRAIN319
4,5862,0.78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.56,0,0,0.0,-7.577999096678086,"('none', 'none', 'none')",TRAIN319
5,5712,0.78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.56,0,0,0.0,-7.591055525658033,"('none', 'none', 'none')",TRAIN319
6,5394,0.78,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.56,0,0,0.0,-7.78485328144197,"('none', 'none', 'none')",TRAIN319
7,4246,0.78,0.0,1,0.1590909090909091,0.0,0.1590909090909091,0.0,0.0,1.282051282051282,1.0,1,1,0.0,-5.0,"('swap', '22', '#2')",TRAIN319
8,1600,0.78,0,1,0.225,0,0.4,0.0,0,0.0,0,0,1,1.0,0,"('swap', '19', '#2')",TRAIN319
1,5948,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,0,0,0.0,-9.01388534645475,"('swap', '22', '#2')",TRAIN324
2,5788,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,0,0,0.0,-9.061158936401773,"('none', 'none', 'none')",TRAIN324
3,5680,0.8,0.0,1,0.15,0.0,0.15,0.0,0.0,1.0,0.8,0,0,0.0,-4.105705526330085,"('swap', '17', '#5')",TRAIN324
4,1625,0.8,0,2,0.25,0,0.7142857142857143,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '4', '#5')",TRAIN324
1,2194,0.51,0.0,1,0.22058823529411764,0.0,0.22058823529411764,0.0,0.0,2.0,1.02,0,0,0.0,-8.792023195805207,"('swap', '11', '#3')",TRAIN320
2,42,0.51,0.0,1,0.21875,0.0,0.234375,0.0,0.0,2.0,1.02,0,0,0.0,-3.859375608259512,"('swap', '17', '#3')",TRAIN320
3,46,0.51,0.0,1,0.18333333333333332,0.0,0.18333333333333332,0.0,0.0,2.0,1.02,0,0,0.0,-4.514818142037039,"('none', 'none', 'none')",TRAIN320
4,10,0.51,0.0,1,0.125,0.0,0.125,0.0,0.0,2.0,1.02,0,0,0.0,0.0,"('swap', '7', '#1')",TRAIN320
5,3,0.51,0,1,0.1346153846153846,0,0.1346153846153846,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN320
1,5890,0.72,0.0,0,0.17647058823529413,0.0,0.0,0.0,0.0,2.0,1.44,0,0,0.0,-8.66434344488761,"('none', 'none', 'none')",TRAIN322
2,5862,0.72,0.0,0,0.125,0.0,0.0,0.0,0.0,2.0,1.44,0,0,0.0,-8.635942035851409,"('none', 'none', 'none')",TRAIN322
3,5834,0.72,0.0,0,0.08333333333333333,0.0,0.0,0.0,0.0,2.0,1.44,0,0,0.0,-8.623216148275535,"('none', 'none', 'none')",TRAIN322
4,5794,0.72,0.0,0,0.08928571428571429,0.0,0.0,0.0,0.0,2.0,1.44,0,0,0.0,-8.672939953091106,"('none', 'none', 'none')",TRAIN322
5,3572,0.72,0.0,0,0.057692307692307696,0.0,0.0,0.0,0.0,1.0,0.72,0,0,0.0,-3.7766425355572224,"('swap', '24', '#2')",TRAIN322
6,5296,0.72,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.72,0,0,0.0,-3.8622991758470944,"('none', 'none', 'none')",TRAIN322
7,1511,0.72,0,1,0.13636363636363635,0,0.13636363636363635,0.0,0,0.0,0,0,1,1.0,0,"('swap', '23', '#3')",TRAIN322
1,5848,0.74,0.0,2,0.36764705882352944,0.0,0.7352941176470589,0.0,0.0,1.0,0.74,0,0,0.0,-3.612625015318182,"('swap', '1', '#2')",TRAIN323
2,5848,0.74,0.0,2,0.328125,0.0,0.65625,0.0,0.0,1.0,0.74,0,0,0.0,-3.564354710237864,"('none', 'none', 'none')",TRAIN323
3,5848,0.74,0.0,2,0.2833333333333333,0.0,0.5666666666666667,0.0,0.0,1.0,0.74,0,0,0.0,-3.5076907531761936,"('none', 'none', 'none')",TRAIN323
4,5848,0.74,0.0,2,0.25,0.0,0.5,0.0,0.0,1.0,0.74,0,0,0.0,-3.3876398960738068,"('none', 'none', 'none')",TRAIN323
5,5848,0.74,0.0,2,0.2692307692307692,0.0,0.5384615384615384,0.0,0.0,1.0,0.74,0,0,0.0,-3.1255976055732857,"('none', 'none', 'none')",TRAIN323
6,1527,0.74,0,1,0.25,0,0.4166666666666667,0.0,0,0.0,0,0,1,1.0,0,"('swap', '2', '#4')",TRAIN323
1,5998,0.83,60.0,2,0.29411764705882354,120.0,0.5882352941176471,35.294117647058826,149.39999999999998,3.0,2.4899999999999998,0,0,0.0,-107.70164935456646,"('swap', '18', '#2')",TRAIN325
2,5998,0.83,0.0,1,0.171875,0.0,0.171875,0.0,0.0,3.0,2.4899999999999998,0,0,0.0,-12.745230583327725,"('swap', '21', '#3')",TRAIN325
3,4980,0.83,0.0,2,0.25,0.0,0.5,0.0,0.0,2.4096385542168677,2.0,2,1,0.0,-10.0,"('swap', '12', '#5')",TRAIN325
4,3038,0.83,0.0,2,0.39285714285714285,0.0,0.9285714285714286,0.0,0.0,1.2048192771084338,1.0,1,1,0.0,-5.0,"('swap', '2', '#5')",TRAIN325
5,1623,0.83,0,1,0.3717948717948718,0,0.4230769230769231,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '4', '#5')",TRAIN325
1,5998,0.6,105.0,2,0.20588235294117646,210.0,0.4117647058823529,43.23529411764706,188.99999999999997,3.0,1.7999999999999998,0,0,0.0,-110.84942721321546,"('swap', '20', '#4')",TRAIN326
2,5964,0.6,30.0,1,0.078125,30.0,0.078125,2.34375,53.99999999999999,3.0,1.7999999999999998,0,0,0.0,-24.342235440861224,"('swap', '3', '#2')",TRAIN326
3,5934,0.6,30.0,2,0.23333333333333334,60.0,0.4666666666666667,14.0,36.0,2.0,1.2,0,0,0.0,-17.7742438847833,"('swap', '12', '#3')",TRAIN326
4,3470,0.6,0.0,2,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,3.3333333333333335,2.0,2,1,0.0,-25.0,"('swap', '5', '#3')",TRAIN326
5,3470,0.6,5.0,1,0.3076923076923077,20.0,0.3076923076923077,8.58974358974359,5.0,1.6666666666666667,1.0,1,1,0.0,-14.999999999999998,"('swap', '8', '#5')",TRAIN326
6,1735,0.6,0,0,0.25,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '18', '#5')",TRAIN326
1,5998,0.69,0.0,3,0.29411764705882354,0.0,0.8823529411764706,0.0,0.0,1.0,0.69,0,0,0.0,-4.586164591360702,"('swap', '5', '#4')",TRAIN330
2,915,0.69,0,3,0.28125,0,0.84375,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN330
1,5998,0.71,0.0,1,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0,1.0,0.71,0,0,0.0,-3.9697482394546943,"('swap', '15', '#2')",TRAIN332
2,1347,0.71,0,0,0.3125,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '2', '#6')",TRAIN332
1,5730,0.63,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.26,0,0,0.0,-6.187184789144884,"('none', 'none', 'none')",TRAIN328
2,5682,0.63,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.26,0,0,0.0,-5.96504297589554,"('none', 'none', 'none')",TRAIN328
3,5622,0.63,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.26,0,0,0.0,-6.049342603442906,"('none', 'none', 'none')",TRAIN328
4,5598,0.63,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.26,0,0,0.0,-6.58859110902003,"('none', 'none', 'none')",TRAIN328
5,5554,0.63,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.26,0,0,0.0,-7.021029959721327,"('none', 'none', 'none')",TRAIN328
6,1054,0.63,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN328
1,5998,0.71,45.0,1,0.16176470588235295,45.0,0.16176470588235295,7.279411764705883,63.9,2.0,1.42,0,0,0.0,-16.32494758531394,"('swap', '5', '#5')",TRAIN327
2,5998,0.71,0.0,2,0.28125,0.0,0.5625,0.0,0.0,2.0,1.42,0,0,0.0,-11.491975564754467,"('swap', '16', '#6')",TRAIN327
3,3506,0.71,0.0,2,0.23333333333333334,0.0,0.4666666666666667,0.0,0.0,2.0,1.42,0,0,0.0,-11.290315742366523,"('none', 'none', 'none')",TRAIN327
4,2878,0.71,0.0,2,0.26785714285714285,0.0,0.5357142857142857,0.0,0.0,2.0,1.42,0,0,0.0,-9.348697618906861,"('none', 'none', 'none')",TRAIN327
5,532,0.71,0.0,1,0.3076923076923077,0.0,0.38461538461538464,0.0,0.0,1.4084507042253522,1.0,1,1,0.0,-9.999999999913358,"('swap', '12', '#4')",TRAIN327
6,534,0.71,0.0,1,0.25,0.0,0.3333333333333333,0.0,0.0,1.4084507042253522,1.0,1,1,0.0,-9.999999999995973,"('none', 'none', 'none')",TRAIN327
7,534,0.71,0.0,1,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,1.4084507042253522,1.0,1,1,0.0,-9.999999999999893,"('none', 'none', 'none')",TRAIN327
8,534,0.71,0.0,1,0.125,0.0,0.2,0.0,0.0,1.4084507042253522,1.0,1,1,0.0,-9.999999999999998,"('none', 'none', 'none')",TRAIN327
9,273,0.71,0,0,0.08333333333333333,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '6', '#4')",TRAIN327
1,5978,0.85,0.0,2,0.25,0.0,0.5,0.0,0.0,2.0,1.7,0,0,0.0,-9.28598316654218,"('swap', '6', '#3')",TRAIN334
2,5056,0.85,0.0,3,0.296875,0.0,0.890625,0.0,0.0,1.1764705882352942,1.0,1,1,0.0,-5.000000000000001,"('swap', '13', '#5')",TRAIN334
3,1690,0.85,0,2,0.4,0,0.9,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '10', '#5')",TRAIN334
1,5998,0.65,0.0,2,0.23529411764705882,0.0,0.6470588235294118,0.0,0.0,2.0,1.3,0,0,0.0,-10.557347624273488,"('swap', '12', '#3')",TRAIN331
2,5600,0.65,0.0,2,0.25,0.0,0.5625,0.0,0.0,2.0,1.3,0,0,0.0,-10.648994089022494,"('none', 'none', 'none')",TRAIN331
3,5420,0.65,0.0,2,0.23333333333333334,0.0,0.4666666666666667,0.0,0.0,2.0,1.3,0,0,0.0,-11.341214262762648,"('none', 'none', 'none')",TRAIN331
4,5164,0.65,0.0,2,0.21428571428571427,0.0,0.42857142857142855,0.0,0.0,2.0,1.3,0,0,0.0,-12.171003070622232,"('none', 'none', 'none')",TRAIN331
5,2766,0.65,0.0,2,0.2692307692307692,0.0,0.5384615384615384,0.0,0.0,1.5384615384615383,1.0,1,1,0.0,-5.0,"('swap', '5', '#5')",TRAIN331
6,1214,0.65,0,1,0.22916666666666666,0,0.3333333333333333,0.0,0,0.0,0,0,1,1.0,0,"('swap', '10', '#5')",TRAIN331
1,298,0.73,0.0,1,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,2.0,1.46,0,0,0.0,-11.228562918682632,"('swap', '23', '#4')",TRAIN329
2,70,0.73,0.0,1,0.328125,0.0,0.328125,0.0,0.0,2.0,1.46,0,0,0.0,-6.385949337374992,"('swap', '5', '#4')",TRAIN329
3,46,0.73,0.0,1,0.2833333333333333,0.0,0.2833333333333333,0.0,0.0,2.0,1.46,0,0,0.0,-7.064365810703229,"('none', 'none', 'none')",TRAIN329
4,44,0.73,0.0,1,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,2.0,1.46,0,0,0.0,-8.510581216108227,"('none', 'none', 'none')",TRAIN329
5,34,0.73,0.0,1,0.25,0.0,0.25,0.0,0.0,2.0,1.46,0,0,0.0,-5.019331263939381,"('swap', '8', '#4')",TRAIN329
6,8,0.73,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,2.19,0,0,0.0,-1.3630073784433534,"('swap', '17', '#1')",TRAIN329
7,6,0.73,0.0,1,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,2.73972602739726,2.0,2,1,0.0,-0.32200293745729514,"('swap', '11', '#6')",TRAIN329
8,6,0.73,0.0,1,0.0,0.0,0.0,0.0,0.0,2.73972602739726,2.0,2,1,0.0,-2.8974263070721964,"('none', 'none', 'none')",TRAIN329
9,6,0.73,0.0,1,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,1.36986301369863,1.0,1,1,0.0,0.0,"('swap', '22', '#6')",TRAIN329
10,3,0.73,0.0,1,0.0,0.0,0.0,0.0,0.0,1.36986301369863,1.0,1,1,0.0,-0.0,"('none', 'none', 'none')",TRAIN329
1,5998,0.76,30.0,3,0.27941176470588236,150.0,0.8382352941176471,62.867647058823536,22.8,1.0,0.76,0,0,0.0,-63.31169315818627,"('swap', '15', '#4')",TRAIN337
2,716,0.76,0,3,0.25,0,0.75,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN337
1,5998,0.82,0,2,0.17647058823529413,0,0.35294117647058826,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('swap', '6', '#2')",TRAIN338
2,5998,0.82,0,2,0.296875,0,0.890625,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN338
3,2499,0.82,0,2,0.31666666666666665,0,0.9,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('none', 'none', 'none')",TRAIN338
1,5998,0.88,90.0,1,0.23529411764705882,90.0,0.23529411764705882,21.176470588235293,237.60000000000002,3.0,2.64,0,0,0.0,-83.60588362460226,"('swap', '2', '#3')",TRAIN333
2,5998,0.88,0.0,0,0.15625,0.0,0.0,0.0,0.0,3.0,2.64,0,0,0.0,-13.637271526447035,"('swap', '6', '#3')",TRAIN333
3,5322,0.88,0.0,0,0.11666666666666667,0.0,0.0,0.0,0.0,3.0,2.64,0,0,0.0,-13.80030459697034,"('none', 'none', 'none')",TRAIN333
4,5266,0.88,0.0,0,0.05357142857142857,0.0,0.0,0.0,0.0,3.0,2.64,0,0,0.0,-14.094849069742592,"('none', 'none', 'none')",TRAIN333
5,5242,0.88,0.0,1,0.19230769230769232,0.0,0.19230769230769232,0.0,0.0,2.0,1.76,0,0,0.0,-9.4963465125995,"('swap', '17', '#4')",TRAIN333
6,4840,0.88,0.0,1,0.3333333333333333,0.0,0.4166666666666667,0.0,0.0,1.1363636363636365,1.0,1,1,0.0,-5.0,"('swap', '1', '#4')",TRAIN333
7,1837,0.88,0,0,0.36363636363636365,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '22', '#4')",TRAIN333
1,5998,0.52,0.0,1,0.29411764705882354,0.0,0.29411764705882354,0.0,0.0,1.0,0.52,0,0,0.0,-2.8065533052255254,"('swap', '20', '#5')",TRAIN335
2,5998,0.52,0.0,1,0.25,0.0,0.25,0.0,0.0,1.0,0.52,0,0,0.0,-2.801739571767168,"('none', 'none', 'none')",TRAIN335
3,5998,0.52,0.0,1,0.2,0.0,0.2,0.0,0.0,1.0,0.52,0,0,0.0,-2.7679083558562763,"('none', 'none', 'none')",TRAIN335
4,5998,0.52,0.0,1,0.16071428571428573,0.0,0.16071428571428573,0.0,0.0,1.0,0.52,0,0,0.0,-2.6767437674356174,"('none', 'none', 'none')",TRAIN335
5,5998,0.52,0.0,1,0.11538461538461539,0.0,0.11538461538461539,0.0,0.0,1.0,0.52,0,0,0.0,-2.545402299484394,"('none', 'none', 'none')",TRAIN335
6,1403,0.52,0,1,0.08333333333333333,0,0.08333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN335
1,5998,0.82,60.0,3,0.23529411764705882,180.0,0.7058823529411764,42.35294117647059,98.39999999999999,2.0,1.64,0,0,0.0,-74.8526948976738,"('swap', '15', '#5')",TRAIN339
2,5998,0.82,15.0,3,0.328125,45.0,0.984375,17.578125,12.299999999999999,1.0,0.82,0,0,0.0,-21.522440362762342,"('swap', '14', '#3')",TRAIN339
3,520,0.82,0,3,0.32222222222222224,0,1.0499999999999998,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN339
1,5998,0.87,15.0,1,0.17647058823529413,15.0,0.17647058823529413,2.647058823529412,39.15,3.0,2.61,0,0,0.0,-44.07651658849327,"('swap', '20', '#2')",TRAIN336
2,5480,0.87,5.0,2,0.25,10.0,0.5,2.5,8.7,2.0,1.74,0,0,0.0,-19.176360866606398,"('swap', '19', '#4')",TRAIN336
3,4836,0.87,0.0,1,0.2833333333333333,0.0,0.2833333333333333,0.0,0.0,2.0,1.74,0,0,0.0,-14.292697870851232,"('swap', '16', '#4')",TRAIN336
4,4826,0.87,0.0,1,0.23214285714285715,0.0,0.23214285714285715,0.0,0.0,2.0,1.74,0,0,0.0,-14.269923268185494,"('none', 'none', 'none')",TRAIN336
5,4214,0.87,0.0,2,0.3076923076923077,0.0,0.6153846153846154,0.0,0.0,1.0,0.87,0,0,0.0,-9.26433071086188,"('swap', '14', '#6')",TRAIN336
6,1818,0.87,0,1,0.3333333333333333,0,0.4166666666666667,0.0,0,0.0,0,0,1,1.0,0,"('swap', '24', '#6')",TRAIN336
1,5998,0.71,30.0,2,0.2647058823529412,90.0,0.6470588235294118,23.823529411764707,21.299999999999997,1.0,0.71,0,0,0.0,-24.08192360057315,"('swap', '4', '#2')",TRAIN340
2,5998,0.71,0.0,2,0.171875,0.0,0.34375,0.0,0.0,1.0,0.71,0,0,0.0,-13.738738782263743,"('swap', '14', '#2')",TRAIN340
3,5840,0.71,0.0,2,0.18333333333333332,0.0,0.36666666666666664,0.0,0.0,1.0,0.71,0,0,0.0,-12.811804229591829,"('none', 'none', 'none')",TRAIN340
4,1472,0.71,0,1,0.35714285714285715,0,0.4642857142857143,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '15', '#5')",TRAIN340
1,5998,0.76,120.0,2,0.3235294117647059,360.0,0.6470588235294118,127.05882352941178,91.2,1.0,0.76,0,0,0.0,-168.8686509771124,"('swap', '15', '#4')",TRAIN341
2,5998,0.76,30.0,2,0.3125,90.0,0.625,32.34375,22.8,1.0,0.76,0,0,0.0,-28.680882149215122,"('swap', '6', '#5')",TRAIN341
3,5998,0.76,0.0,2,0.2833333333333333,0.0,0.8,0.0,0.0,1.0,0.76,0,0,0.0,-3.71200142692648,"('swap', '20', '#3')",TRAIN341
4,1590,0.76,0,1,0.35714285714285715,0,0.35714285714285715,0.0,0,0.0,0,0,1,1.0,0,"('swap', '17', '#4')",TRAIN341
1,5998,0.75,15.0,3,0.3088235294117647,45.0,0.9264705882352942,19.852941176470587,11.25,1.0,0.75,0,0,0.0,-25.0,"('swap', '6', '#5')",TRAIN344
2,5998,0.75,0,2,0.234375,0,0.46875,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('swap', '17', '#3')",TRAIN344
3,5998,0.75,0,2,0.38333333333333336,0,0.9666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN344
4,2246,0.75,0,2,0.4107142857142857,0,0.8928571428571429,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('none', 'none', 'none')",TRAIN344
1,5998,0.74,45.0,1,0.25,45.0,0.25,11.25,99.89999999999999,2.9999999999999996,2.2199999999999998,0,0,0.0,-100.36286375825352,"('swap', '7', '#3')",TRAIN342
2,4384,0.74,45.0,1,0.265625,45.0,0.265625,11.953125,99.89999999999999,2.9999999999999996,2.2199999999999998,0,0,0.0,-88.44163272053353,"('swap', '17', '#6')",TRAIN342
3,4240,0.74,45.0,1,0.21666666666666667,45.0,0.21666666666666667,9.75,66.6,2.0,1.48,0,0,0.0,-81.7813433928248,"('swap', '4', '#5')",TRAIN342
4,3284,0.74,45.0,2,0.21428571428571427,90.0,0.42857142857142855,22.5,33.3,1.0,0.74,0,0,0.0,-78.787945307121,"('swap', '6', '#2')",TRAIN342
5,439,0.74,0,2,0.19230769230769232,0,0.38461538461538464,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN342
1,5998,0.51,45.0,1,0.2647058823529412,135.0,0.2647058823529412,55.58823529411764,22.95,1.0,0.51,0,0,0.0,-43.54537579821938,"('swap', '1', '#4')",TRAIN345
2,5998,0.51,30.0,1,0.21875,60.0,0.21875,15.0,15.3,1.0,0.51,0,0,0.0,-18.066456277813263,"('swap', '14', '#4')",TRAIN345
3,5966,0.51,30.0,1,0.16666666666666666,60.0,0.16666666666666666,12.0,15.3,1.0,0.51,0,0,0.0,-17.237643102156436,"('none', 'none', 'none')",TRAIN345
4,5956,0.51,30.0,1,0.14285714285714285,60.0,0.2857142857142857,8.571428571428571,15.3,1.0,0.51,0,0,0.0,-12.43279009599305,"('none', 'none', 'none')",TRAIN345
5,1558,0.51,0,0,0.21794871794871795,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '12', '#2')",TRAIN345
1,5978,0.66,60.0,1,0.07352941176470588,60.0,0.07352941176470588,4.411764705882353,39.6,1.0,0.66,0,0,0.0,-41.05535410488946,"('none', 'none', 'none')",TRAIN346
2,5978,0.66,60.0,1,0.078125,60.0,0.078125,4.6875,39.6,1.0,0.66,0,0,0.0,-37.899767912769015,"('none', 'none', 'none')",TRAIN346
3,546,0.66,0,2,0.16666666666666666,0,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '21', '#5')",TRAIN346
1,5998,0.53,0.0,0,0.16176470588235295,0.0,0.0,0.0,0.0,3.0,1.59,0,0,0.0,-13.822509177485848,"('swap', '22', '#2')",TRAIN343
2,298,0.53,0.0,1,0.1875,0.0,0.1875,0.0,0.0,2.0,1.06,0,0,0.0,-8.83600292008675,"('swap', '18', '#4')",TRAIN343
3,36,0.53,0.0,1,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,2.0,1.06,0,0,0.0,-4.030603676168579,"('swap', '12', '#4')",TRAIN343
4,4,0.53,0.0,1,0.21428571428571427,0.0,0.23214285714285715,0.0,0.0,1.0,0.53,0,0,0.0,-0.30148233870052865,"('swap', '16', '#4')",TRAIN343
5,10,0.53,0.0,1,0.15384615384615385,0.0,0.21153846153846154,0.0,0.0,1.0,0.53,0,0,0.0,-2.3654441516864595,"('none', 'none', 'none')",TRAIN343
6,3,0.53,0,1,0.10416666666666667,0,0.20833333333333334,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN343
